"pf"	"scenario"	"active"	"CA_w_env"	"CA_day"	"response_func"	"weight_day"
"6066"	"Parameters conspec-attraction 6457 10_06_2020 21_38.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	9.87898400470803
"6067"	"Parameters conspec-attraction 6458 10_06_2020 21_38.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	11.9540779788014
"6068"	"Parameters conspec-attraction 6459 10_06_2020 21_39.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	6.13965323736243
"6069"	"Parameters conspec-attraction 646 10_06_2020 21_50.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	15.2847890680366
"6070"	"Parameters conspec-attraction 6460 10_06_2020 21_39.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	6.81062171228101
"6071"	"Parameters conspec-attraction 6461 10_06_2020 21_39.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	8.99422588598486
"6072"	"Parameters conspec-attraction 6462 10_06_2020 21_39.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	10.9577676023465
"6073"	"Parameters conspec-attraction 6463 10_06_2020 21_39.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	4.62586235351283
"6074"	"Parameters conspec-attraction 6464 10_06_2020 21_39.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	7.54370130484354
"6075"	"Parameters conspec-attraction 6465 10_06_2020 21_39.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	13.0271708568863
"6076"	"Parameters conspec-attraction 6466 10_06_2020 21_39.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	9.68040831033286
"6077"	"Parameters conspec-attraction 6467 10_06_2020 21_40.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	10.2091331076958
"6078"	"Parameters conspec-attraction 6468 10_06_2020 21_40.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	7.04612306173701
"6079"	"Parameters conspec-attraction 6469 10_06_2020 21_40.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	4.7575736807537
"6080"	"Parameters conspec-attraction 647 10_06_2020 21_50.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	11.5118045807577
"6081"	"Parameters conspec-attraction 6470 10_06_2020 21_40.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	11.8874173427878
"6082"	"Parameters conspec-attraction 6471 10_06_2020 21_40.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	13.1443222752798
"6083"	"Parameters conspec-attraction 6472 10_06_2020 21_40.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	11.9152073845295
"6084"	"Parameters conspec-attraction 6473 10_06_2020 21_40.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	11.0904107861339
"6085"	"Parameters conspec-attraction 6474 10_06_2020 21_40.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	6.73449427208783
"6086"	"Parameters conspec-attraction 6475 10_06_2020 21_40.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	8.74640897853153
"6087"	"Parameters conspec-attraction 6476 10_06_2020 21_40.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	4.69789149476977
"6088"	"Parameters conspec-attraction 6477 10_06_2020 21_41.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	15.24577234467
"6089"	"Parameters conspec-attraction 6478 10_06_2020 21_41.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	15.752394745737
"6090"	"Parameters conspec-attraction 6479 10_06_2020 21_41.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	10.6096295558098
"6091"	"Parameters conspec-attraction 648 10_06_2020 21_50.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	11.44433193386
"6092"	"Parameters conspec-attraction 6480 10_06_2020 21_41.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	12.6794125412263
"6093"	"Parameters conspec-attraction 6481 10_06_2020 21_41.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	9.29293304779991
"6094"	"Parameters conspec-attraction 6482 10_06_2020 21_41.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	12.2362814844154
"6095"	"Parameters conspec-attraction 6483 10_06_2020 21_41.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	3.08206967272338
"6096"	"Parameters conspec-attraction 6484 10_06_2020 21_41.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	10.5876029850975
"6097"	"Parameters conspec-attraction 6485 10_06_2020 21_41.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	8.1688187089567
"6098"	"Parameters conspec-attraction 6486 10_06_2020 21_41.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	2.60113581613266
"6099"	"Parameters conspec-attraction 6487 10_06_2020 21_41.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	8.48583970335381
"6100"	"Parameters conspec-attraction 6488 10_06_2020 21_41.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	7.86385591684683
"6101"	"Parameters conspec-attraction 6489 10_06_2020 21_41.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	8.91509808816752
"6102"	"Parameters conspec-attraction 649 10_06_2020 21_50.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	11.3485316414344
"6103"	"Parameters conspec-attraction 6490 10_06_2020 21_41.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	10.5582266004746
"6104"	"Parameters conspec-attraction 6491 10_06_2020 21_41.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	9.88398150986583
"6105"	"Parameters conspec-attraction 6492 10_06_2020 21_41.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	11.3925794497321
"6106"	"Parameters conspec-attraction 6493 10_06_2020 21_41.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	11.3845197977529
"6107"	"Parameters conspec-attraction 6494 10_06_2020 21_41.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	10.3125596412104
"6108"	"Parameters conspec-attraction 6495 10_06_2020 21_42.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	11.5935861071442
"6109"	"Parameters conspec-attraction 6496 10_06_2020 21_42.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	7.92870909621127
"6110"	"Parameters conspec-attraction 6497 10_06_2020 21_42.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	9.66683464643739
"6111"	"Parameters conspec-attraction 6498 10_06_2020 21_42.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	3.94270503600678
"6112"	"Parameters conspec-attraction 6499 10_06_2020 21_42.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	5.56208409339187
"6113"	"Parameters conspec-attraction 65 10_06_2020 21_11.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	13.7533097778405
"6114"	"Parameters conspec-attraction 650 10_06_2020 21_51.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	12.7678122375642
"6115"	"Parameters conspec-attraction 6500 10_06_2020 21_42.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	8.54520995562994
"6116"	"Parameters conspec-attraction 6501 10_06_2020 21_42.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	9.30781846376998
"6117"	"Parameters conspec-attraction 6502 10_06_2020 21_42.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	14.3400727458519
"6118"	"Parameters conspec-attraction 6503 10_06_2020 21_42.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	8.77993371184733
"6119"	"Parameters conspec-attraction 6504 10_06_2020 21_42.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	8.15775035360834
"6120"	"Parameters conspec-attraction 6505 10_06_2020 21_42.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	6.84301991619792
"6121"	"Parameters conspec-attraction 6506 10_06_2020 21_42.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	9.47052974831808
"6122"	"Parameters conspec-attraction 6507 10_06_2020 21_42.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	7.45863364498413
"6123"	"Parameters conspec-attraction 6508 10_06_2020 21_42.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	11.0869893274115
"6124"	"Parameters conspec-attraction 6509 10_06_2020 21_43.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	13.7278820618481
"6125"	"Parameters conspec-attraction 651 10_06_2020 21_51.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	3.69032260661167
"6126"	"Parameters conspec-attraction 6510 10_06_2020 21_43.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	17.3290794355553
"6127"	"Parameters conspec-attraction 6511 10_06_2020 21_43.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	12.2397615992387
"6128"	"Parameters conspec-attraction 6512 10_06_2020 21_43.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	16.0186176561112
"6129"	"Parameters conspec-attraction 6513 10_06_2020 21_43.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	8.67674337400125
"6130"	"Parameters conspec-attraction 6514 10_06_2020 21_43.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	10.7767230015679
"6131"	"Parameters conspec-attraction 6515 10_06_2020 21_43.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	7.00946937464727
"6132"	"Parameters conspec-attraction 6516 10_06_2020 21_43.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	9.94563122686013
"6133"	"Parameters conspec-attraction 6517 10_06_2020 21_44.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	9.18272991514654
"6134"	"Parameters conspec-attraction 6518 10_06_2020 21_44.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	7.50083524147815
"6135"	"Parameters conspec-attraction 6519 10_06_2020 21_44.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	12.5164979474353
"6136"	"Parameters conspec-attraction 652 10_06_2020 21_51.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	10.5685363614792
"6137"	"Parameters conspec-attraction 6520 10_06_2020 21_44.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	6.26327770331291
"6138"	"Parameters conspec-attraction 6521 10_06_2020 21_44.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	14.2856263604727
"6139"	"Parameters conspec-attraction 6522 10_06_2020 21_44.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	13.8591525458443
"6140"	"Parameters conspec-attraction 6523 10_06_2020 21_44.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	6.61145865495263
"6141"	"Parameters conspec-attraction 6524 10_06_2020 21_44.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	9.44267463592542
"6142"	"Parameters conspec-attraction 6525 10_06_2020 21_44.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	16.7804558227847
"6143"	"Parameters conspec-attraction 6526 10_06_2020 21_44.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	7.62691463940771
"6144"	"Parameters conspec-attraction 6527 10_06_2020 21_44.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	10.4741828436662
"6145"	"Parameters conspec-attraction 6528 10_06_2020 21_44.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	6.35442886605253
"6146"	"Parameters conspec-attraction 6529 10_06_2020 21_44.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	10.0371089205422
"6147"	"Parameters conspec-attraction 653 10_06_2020 21_51.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	12.3510380841239
"6148"	"Parameters conspec-attraction 6530 10_06_2020 21_44.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	7.42040433268122
"6149"	"Parameters conspec-attraction 6531 10_06_2020 21_45.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	11.9579369767666
"6150"	"Parameters conspec-attraction 6532 10_06_2020 21_45.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	7.97497400984563
"6151"	"Parameters conspec-attraction 6533 10_06_2020 21_45.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	8.46327635629904
"6152"	"Parameters conspec-attraction 6534 10_06_2020 21_45.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	17.196698026852
"6153"	"Parameters conspec-attraction 6535 10_06_2020 21_45.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	10.7670749271991
"6154"	"Parameters conspec-attraction 6536 10_06_2020 21_45.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	6.87045712655228
"6155"	"Parameters conspec-attraction 6537 10_06_2020 21_45.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	11.7923972479304
"6156"	"Parameters conspec-attraction 6538 10_06_2020 21_45.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	7.79329709534015
"6157"	"Parameters conspec-attraction 6539 10_06_2020 21_45.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	10.5132524243511
"6158"	"Parameters conspec-attraction 654 10_06_2020 21_51.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	8.38141945241172
"6159"	"Parameters conspec-attraction 6540 10_06_2020 21_46.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	13.9007486878063
"6160"	"Parameters conspec-attraction 6541 10_06_2020 21_46.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	7.32298082670964
"6161"	"Parameters conspec-attraction 6542 10_06_2020 21_46.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	6.42853889790472
"6162"	"Parameters conspec-attraction 6543 10_06_2020 21_46.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	11.6773833750792
"6163"	"Parameters conspec-attraction 6544 10_06_2020 21_46.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	8.85808390185898
"6164"	"Parameters conspec-attraction 6545 10_06_2020 21_46.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	6.08508471652974
"6165"	"Parameters conspec-attraction 6546 10_06_2020 21_46.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	7.90953515908052
"6166"	"Parameters conspec-attraction 6547 10_06_2020 21_46.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	10.375195761886
"6167"	"Parameters conspec-attraction 6548 10_06_2020 21_46.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	10.6920553631694
"6168"	"Parameters conspec-attraction 6549 10_06_2020 21_46.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	14.3559969455191
"6169"	"Parameters conspec-attraction 655 10_06_2020 21_51.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	6.30612096564987
"6170"	"Parameters conspec-attraction 6550 10_06_2020 21_46.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	10.1417836262704
"6171"	"Parameters conspec-attraction 6551 10_06_2020 21_46.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	7.63364507531507
"6172"	"Parameters conspec-attraction 6552 10_06_2020 21_46.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	11.5473004544039
"6173"	"Parameters conspec-attraction 6553 10_06_2020 21_46.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	10.5509974733442
"6174"	"Parameters conspec-attraction 6554 10_06_2020 21_47.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	8.72592050972871
"6175"	"Parameters conspec-attraction 6555 10_06_2020 21_47.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	7.44648872352414
"6176"	"Parameters conspec-attraction 6556 10_06_2020 21_47.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	11.4065650167232
"6177"	"Parameters conspec-attraction 6557 10_06_2020 21_47.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	3.29679246051761
"6178"	"Parameters conspec-attraction 6558 10_06_2020 21_47.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	11.6946584989959
"6179"	"Parameters conspec-attraction 6559 10_06_2020 21_47.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	12.5211857830173
"6180"	"Parameters conspec-attraction 656 10_06_2020 21_51.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	12.641047229528
"6181"	"Parameters conspec-attraction 6560 10_06_2020 21_47.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	7.23760022770068
"6182"	"Parameters conspec-attraction 6561 10_06_2020 21_47.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	13.8832083614889
"6183"	"Parameters conspec-attraction 6562 10_06_2020 21_48.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	11.794038744116
"6184"	"Parameters conspec-attraction 6563 10_06_2020 21_48.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	6.19750885800357
"6185"	"Parameters conspec-attraction 6564 10_06_2020 21_48.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	8.89922940159811
"6186"	"Parameters conspec-attraction 6565 10_06_2020 21_48.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	10.7817434210766
"6187"	"Parameters conspec-attraction 6566 10_06_2020 21_48.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	6.62521800616744
"6188"	"Parameters conspec-attraction 6567 10_06_2020 21_48.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	9.17221674874885
"6189"	"Parameters conspec-attraction 6568 10_06_2020 21_48.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	13.2235450950992
"6190"	"Parameters conspec-attraction 6569 10_06_2020 21_48.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	13.0486934586928
